shares,text,misinformation,source,revision
18,"Prezados amigos.. vocês sabiam que, todos os problemas da humanidade foram curados com esse pânico fake do covid19?????? Vejam?? Sempre morreram milhares de pessoas de H1N1, POIS, NUNCA FOI ERRADICADA ESTA GRIPE, DE AIDS que NUNCA FOI ERRADICADA, DE TUBERCULOSE, DE INFARTO, DE BRIGAS DOMÉSTICAS, DE IDADE, DE INSUFICIÊNCIA RESPIRATÓRIA, DE CÂNCER, DE DIVERSAS OUTRAS DOENÇAS E MALES... TUDO ACABOU🙏🙏🙏, graças a quarentena do corona vírus... QUE BOM NÃO É MESMO? AH!! Ele só te ataca se sair de casa, mas no trem lotado, no ônibus, na fila do banco, na aglomeração para distribuição da merenda que vai estragar, nas FESTAS DE Comemorações dos amigos que estão encenando esta verdadeira *ajuda humana*... Isso não tem problema... Pois, eles tem plena certeza que temos apenas poucos neurônios pensantes, pois, os demais, estão em Pânico pelo invisível e que TODOS nós iremos pegar.. ou alguém acha que anticorpos se adquiri longe dos vírus.?? Bom eu sigo firme com minhas corridas, meus passeios para tudo quanto é lugar bacana... Claro levando meu lanche.. aproveitando enquanto aínda somos um país democrático...",1,,
16,"*Atenção*: Isso a Globo não mostra. Banco Mundial acaba de lançar um documento que ressalta o papel do comércio internacional na mitigação dos impactos do coronavírus. A instituição argumenta que a manutenção dos fluxos de comércio será crucial para o suprimento de itens médicos e alimentos — e portanto limitar impactos negativos sobre empregos e nível de pobreza em escala global. O trabalho do Banco Mundial coloca o Brasil como “Exemplo 1” no quadro “Melhores Práticas em Lidar com a Covid-19”. #BolsonaroTemRazão

https://portalnovonorte.com.br/?p=24207",0,,1
16,"🇧🇷💓💓💓 *MUITO IMPORTANTE! ""Como é que o desempregado e sem dinheiro dá para ficar em casa?""* Se os que mais precisam souberem que podem contar com o outro. (Isto é, avançarmos muito rapido na ativação de sistema voluntario de recolhimento e distribuição do que estiverem  precisando.)        🇧🇷 *Precisamos entender a quarentena não como um meio de evitar mortes mas como um meio de  evitar o colapso do sistema de saúde.* ""Os governos (e nós) sabemos das carências (e insuficiências criminosas) dos sistemas de saúde. *""O isolamento nesse momento- precisa ser entendido como forma de evitar o colapso total do sistema de saúde pois é o que evitará mortes!!! ""* ""Ao lado do Coronavirus ( já haviam) pacientes com todos os males fazendo o sistema de saude já sobrecarregado e os temos deixado ser ineficientes em todo o mundo e a muito tempo! *EVITAR ISTO, O COLAPSO, MAIOR AGORA, COM ISOLAMENTO MÁXIMO É ESSENCIAL E  POSSIVEL COM SOLIDARIEDADE!  HAVENDO FRATERNIDADE NÃO HAVERÁ FOME!* Projetem luzes não escuridão! Pensem! Ajam! Solidarizem-se garantindo alimento solidário!  Nas lojas PET doem porções para protetores levarem para seus animais! Ou vão implorar ajuda aceitando que cintinuem sendo abandonados ou até comidos sem sequer ajudar os que os alimentam??? https://www.dropbox.com/sh/1g40aiy8lqhm7ll/AACvkgt1qCouB0jYl7cYJMufa?dl=0",0,,1
15,"🔵 Internet gratuita de 500 GB 4G   🔵 Por causa da epidemia de COVID-19, oferecemos 10 GB de Internet grátis, válidos por 90 dias para ajudá-lo a ficar em casa! *Obtenha acesso gratuito à Internet e fique em casa* 👉  
 https://bit.ly/10gbytes",1,,
15,"Quando o filho de Bolsonaro culpou a China por causa do coronavirus ouve repercussão no mudo todo, agora o prefeito de Lisboa em Portugal fala a mesma coisa e explica com detalhe como a China espalhou o vírus para o mundo.",1,,
14,"*ೈ፝͜͡ঔৣ͜͡➳C҉H҉A҉T҉ ❶❺❼*

```❮❛͟͞🔥͟͞❜❯➪∆O £NTR∆ ☛🥶͜††🥵͜🔥1͔࠙5͔࠙7


❮❯➪ҒΔçΔ ΔMIGΩS;👺❤️
❮👺✨⃟⃖❯➪P❍DΣ TRΣTΔR, MΔS S❍ C❍MΣCΣ SΣ Ғ❍R ΔGUΣⲚTΔR.🐍💫

❮⃟⃖👺💫❯➪SΣM LIⲚҜS CΔRΔI;
❮⃟⃖👺💫❯➪SΣM P❍RⲚ❍GRΔҒIΔ, SΣU PUⲚHΣTΣIR❍ DΣ MΣRDΔ.
❮⃟⃖👺💫❯➪C❍RRΣⲚTΣS/∇IRUS=βΔΠ
❮⃟⃖👺💫❯➪ΣⲚҒIΣ ΔS ⲚΩTΔS ҒΔҜΣS ⲚΩ SΣU CU 
❮⃟⃖👺💫❯➪ⲚUMΣR❍S ҒΔҜΣS/ΣSTRΔⲚGΣIR❍S ҒΔLΣM C❍M ❍S ΔDM'S ΔⲚTΣS.
❮⃟⃖👺💫❯➪IⲚ∇ΔDIR P∇=βΔΠ
❮⃟⃖👺💫❯➪ⲚΔ❍ SΣJΔ GΔD❍ ⲚΣⲚΣM.
❮⃟⃖👺💫❯➪RΣSPΣITΣ PRΔ SΣR RΣSPΣITΔD❍.
https://chat.whatsapp.com/H4bnAQ9ZazxHivXkzmcFbd
😷🧫🦠DIGA ⟪N0⟫ AO CORONGA VAIRUZ🦠🧫😷
⟣✨╼=========⟪🔥⟫=========╾✨⟢```",0,,0
13,"URGENTE, SR PRESIDENTE SALVE O BRASIL E SEU POVO, ESTAMOS MORRENDO POR VIRUS E VACINAS CHINÊSAS A  DÉCADAS ,É POR LATROCIDAS CRIADOS PELOS CORRUPTOS, QUE ESTAO NO PODER ,O SR PROMETEU QUE IA ACABAR COM A CORRUPÇÃO, ENTÃO PEÇA  142 AI5 AI6 INTERVENÇÃO  COM URGENCIA ,ESTAMOS MORRENDO AOS MILHARES ,TENHA MISERICORDIA SALVE SEU POVO E O BRASIL PELO AMOR DE DEUS ,SOS PRESIDENTE BOLSONARO",1,,
13,"*Vamos ficar em casa e resguardar a nossa saúde! Recursos como temos e ja sabemos de onde tirar!!!!*
👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽
Então, vamos lá:

*Deputado Federal*:

- Salário: R$ 26.700,00

- Verba Gabinete: R$ 94.300,00

- Auxílio Paletó: R$ 53.400,00

- Combustível: R$ 5.000,00

- Auxílio Moradia: R$ 22.000,00

- Passagens Aéreas: R$ 59.000

- Auxílio Saúde: R$ ilimitado 

- Auxílio Educação: R$ 12.100,00

- Auxílio Aliment.: R$ 16.400,00

- Auxílio Cultural: R$ 13.400,00

- Auxílio Dentista: R$ ilimitado 

- Auxílio Farmácia: R$ ilimitado 

Portanto, senhores e senhoras brasileiros, este é o custo Brasil que vocês nos proporcionam 

R$ 302.300,00/mês🚛💰

São 513 Deputados 

R$ 155.079.900,00/mês

12 meses
R$ 1.860.958.800,00/ano

Quase 2 Bilhões só com os Deputados.

Isso só para Deputado ainda tem Senador, Presidente e seus Ministros etc. 

Ja sabemos de onde vamos tirar o dinheiro para amenizar a crise do coronavírus.






Publique!!!😡

Se você repassar para somente 2 amigos nas primeiras horas, em 28 horas toda a população brasileira vai tomar conhecimento deste ABSURDO.😡",1,,1
12,"URGENTE: Infectologista admite que 40% dos óbitos registrados são falsamente atribuídos a covid-19. Aos poucos o povo brasileiro vai descobrindo que foi enganado....

https://portalnovonorte.com.br/?p=26631&amp=1",1,,1
11,"A FRAUDE PAULISTA

Das 201 mortes, 119 tiveram resultado negativo para o coronavírus. Outros 37 exames foram considerados inadequados, ou seja, não foi possível fazer a análise porque as amostras estavam prejudicadas seja por falta de material, coleta incorreta ou danificada durante o transporte.
De acordo com a secretaria 19 exames foram classificados como “extraído”, ou seja, houve dúvida na análise e os testes estão sendo refeitos.

Trocando em miúdos:

201 - 119 negativos = 82

82 - 37 inadequados = 45

45 - 19 extraídos = 26

APENAS 26 MORTOS EM SÃO PAULO.
Pelo jeito eles vão esquartejar os corpos e jogar um pedaço em cada Covas, digo, cova.

fonte: https://g1.globo.com/sp/sao-paulo/noticia/2020/04/03/sp-confirma-mais-6-mortes-por-coronavirus-descarta-119-e-considera-37-exames-inadequados.ghtml?fbclid=IwAR16sUIgrzPp7cqYTqUmXguoFh6kAmk4mku0QpH-RgEV63gcPl74_rM03B0",0,,1
11,"URGENTE ESSES GOVERNADORES NÃO PODEM VENDER NADA ,SEM UM PLEBICITO ,TÃO VENDENDO TUDO PRA CHINA SR PRESIDENTE TENHA MISERICORDIA DE SEU POVO PEÇA 142 AI5 INTERVENÇÃO MILITAR, MAS PEÇA COM URGENCIA, NAO DEIXE SEU POVO MORRER MAIS SOS PRESIDENTE BOLSONARO",1,,
11,"Bora conhecer o ""mano"" George Floyd?

1. São +30 anos de Crimes. As Vitimas, essas infelizmente nunca serão lembradas, indenizadas, nem mesmo homenageadas, indiferente da cor da pele ou situação econômica.
2. ""mano"" floyd, criminoso, marginal, traficante, assaltante, desde  a década de 1990, quando mano floyd iniciou praticando crimes. Condenado por: Assaltos e Tráfico de Drogas
3. ""mano"" floyd, 1997.
Tráfico de Cocaína.
Fichado e liberado como réu primário.

4. ""mano"" floyd, 1998.
Assalto a pedestres. Condenado e Preso. 10 meses de reclusão. Crime: Assalto a Mão Armada

5. ""mano"" floyd, ainda 1998
Crime: Assalto de
 USD 500,00 de um trabalhador.

6. ""mano"" floyd, 2001.
Foge de um ponto de traficantes.
Crime: Fugitivo.

7. ""mano"" floyd, 2002. Condenado e Preso.
30 dias de reclusão. Crime: Tráfico de Cocaína.

8. ""mano"" floyd, 2003
Condenado e Preso 
Invasão domiciliar  criminosa e assalto.

9. ""mano"" floyd, 2004.
Condenado e Preso.
8 meses de reclusão.
Crime: Tráfico de Cocaína

10. ""mano"" floyd, 2004.
Condenado e Preso. 
+10 meses de reclusão 
Crime: Novamente Tráfico de Cocaína. 

11. ""mano"" floyd, 2007
Condenado e Preso. 
Agora, 7 anos de reclusão. 
*Crimes diversos de alta periculosidade em 1o Grau. Junto com +5 assaltantes armados, ""mano"" floyd, armado, invadiu a casa de uma mulher sozinha, gestante. 
""mano"" floyd, manteve a arma apontada pro ventre da mulher.
Lhe roubou Jóias, eletrônicos, e cartões de crédito e de banco com as senhas. E destruiu o interior da residência em possível busca de drogas. Não havia drogas.
Para realizar este crime, os criminosos estavam vestindo uniformes furtados da Companhia Concessionária de Água e Esgoto.

12. Em 2014, se mudou para Minneapolis, desconhecido, continuou envolvido com drogas, e usando o álibi de trabalho em restaurante para ter a tal ""ressocialização"".
Em 2020, portador de Corona, Drogado, Boca espumando, Cuspindo nas pessoas, portando drogas e dinheiro falso.
A policia local foi acionada.
Os 4 policiais após o imobilizarem e algemarem, passaram a se proteger atrás da viatura. Motivo?
Os ""manos"" do ""mano"" floyd cercaram os policiais para os matar e libertar o Traficante, Assaltante, Criminoso, Puxador de Cadeia.
Fim.

Agora que sabemos que é o ""mano"" floyd, defendido por:
PT
DEMOCRATAS
PCDOB
PSOL
MARCHA DAS VADIAS
""COMUNIDADE"" GLBT
PDT
SINDICATOS
TRAFICANTES
ASSALTANTES
ASSASSINOS 
 ORGANIZAÇÕES CRIMINOSAS DAS TORCIDAS ORGANIZADAS 
POLITICIS DE ESQUERDA 
E OS TERRORISTAS 
""SOMENTE"" BLACK LIVES MATTER
E
ANTIFA
Agora, faça a sua Pesquisa e me diga o nome, a cor da pele, e a ""ficha criminal"" das vítimas e das famílias das vítimas 
😇🙏🏻🇧🇷👍🏻",1,,1
11,"URGENTE ESSES CORRUPTOS SABIAM DESSA EPIDEMIA DESDE DEZEMBRO  ,MÁS DEIXARAM O POVO SE CONTAMINAR BEM E MANDARAM FICAR SEQUESTRADO NA SUA CASA,É TIRARAM A HIDROCICLOROQUINA,É REUQUINOL E AZITROMICINA DAS FARMACIAS E ATE HOJE NEGAM A EFICACIA DESSE REMEDIO,PORQUE CONDENARAM O POVO A MORRER DE FOME E COVID 19 EM CASA,SE JA ADQUIRIMOS O COVID 19 NO CARNAVAL,É NÃO NOS ALIMENTARMOS VAMOS FICAR SEM ANTICORPOS, É COM CERTEZA VAMOS A OBITO ,PLANO PERFEITO DESSES COMUNISTAS CORRUPTOS,ELES TENDEM SER PRESOS IMEDIATAMENTE,POR TRAIÇÃO DA PATRIA SOBERANIA E GENOCIDIO CONTRA O POVO BRASILEIRO, TODOS PRAS RUAS E CONGRESSO ,COM FAIXAS E CARTAZES PEDINDO INTERVENCAO MILITAR IGUAL A 1964, URGENTE ANTES QUE A CHINA MANDE UM VIRUS QUE NOS MATE A TODOS SOS PATRIOTAS ,SOS PRESIDENTE BOLSONARO",1,,
11,"Covidão vem aí!!!! Polícia Federal desarticula associação criminosa envolvida em fraude à licitação para combate ao coronavírus no Maranhão.

https://portalnovonorte.com.br/?p=26509&amp=1",0,,
10,"URGENTE: Descoberto o “gabinete do ódio” do governo chinês, contas falsas criadas para falar bem da China no Twitter e influenciar a opinião pública mundial.

*Comunistas são baixos*.

https://portalnovonorte.com.br/?p=26673&amp=1",1,,1
10,"https://www.dfmobilidade.com.br/2020/06/covidao-no-para-de-helder-barbalho.html  Governador do Pará, Helder Barbalho (MDB), é alvo de ação da PF que investiga fraudes na compra de respiradores",0,,
10,A Brasil Paralelo lançará uma produção inédita com 7 denúncias sobre o caso COVID-19. Segue meu convite para que você possa assistir gratuitamente: https://bit.ly/2U2QUp1,0,,
10,"Finalmente alguém escreveu aquilo que todos precisam saber sobre o Coronavírus

Alexandre Garcia 03/04/2020 

A sociedade brasileira já escolheu sacrificar almas, aquelas que podem morrer pelo bem coletivo.
São médicos, enfermeiros, policiais, caminhoneiros, padeiros, profissionais da limpeza e dos mercados e feiras livres, entregadores de comida e farmácia, porteiros, zeladores e faxineiros dos condomínios de apartamentos, os coletores de lixo, entregadores de gás entre outros ....pois esses não pararam, não se refugiaram em suas casas, e daí eu te pergunto: Quantos foram contaminados pelo COVID-19?

Serão esses profissionais super-homens e supermulheres?
Serão eles mutantes imunes ao vírus mortal vindo da China ou apenas ovelhas mudas entregues ao matadouro protegidas apenas por uma máscara e alguns por roupas de TNT?
Vejo pequenos empresários perdendo sono calculando como fecharão as contas sem mandar ninguém embora, enquanto parte dos trabalhadores, por terem salários garantidos, passam suas tardes discutindo a falta de polidez nas falas do presidente da República!!
Assistindo as melhores séries do NetFlix, distribuindo memes ou fazendo churrasco em seus quintais.
Um Brasil acostumado a Bolsa Família e por achar que o SUS é grátis!
Um Brasil que apresenta atestado falso para curtir a praia e deseja sempre que terceiros se sacrifiquem para seu conforto e comodidade! E que se incomoda com qualquer apelo de ""vamos ao trabalho"".
""Ahhhh, mas Bolsonaro fala muita merda.""
Você quer um presidente ou um namorado?
Você quer um presidente ou um filósofo?
Você quer um presidente ou um poeta?
Prefiro mil vezes Bolsonaro falando ""merdas"", mas cercado dos melhores ministros que tivemos em toda República, gente técnica e capacitada do que Lula e Dilma e seus 40 ladrões, prefiro as falas destemperadas de Bolsonaro do que Lula e Dilma com toda sua diplomacia mandando o nosso dinheiro para construir o porto de Mariel em Cuba, financiando a ditadura venezuelana, angolana, zimbabuana, congoleza...comprando a falida refinaria de Pasadena, no entreguismo a Bolívia...ao invés de investirem esses bilhões no aperfeiçoamento do SUS, para inclusive estarmos mais prontos em momentos como esse, mas não, aqui o importante mesmo era estádio de futebol, afinal não se faz Copa com hospitais.
Enquanto você está em casa se mijando de medo, a China anuncia que superou o corona e ""volta"" a desejar liderar o mundo!
E quem dissemina o medo e a histeria ganha em audiência como não vinha ganhando há muito tempo!
E os políticos que incentivam nosso enclausuramento, pois se elegeram na sombra do ""merdeiro"" e um STF que se nega a baixar seus salários!
E justamente estes políticos que sambavam no Carnaval, enquanto já havia sombra da pandemia por aqui, e que sonham com a cadeira presidencial, pois como não dá na competência, tem que ser no oportunismo.
Ou despertamos agora do nosso berço esplêndido pago as custas daqueles lançados aos lobos, ou a realidade dos vagabundos de sempre, dos socialistas de iphone, dos que não sabem fazer oposição e somente birra, dos revolucionários e revoltados com o governo enquanto são patrocinados pelo trabalho dos papais capitalistas, cujo o sonho de boicotar a própria nação pela sede do poder, dos derrotados democraticamente se realizará.... pois em nenhum outro país vítima do COVID - 19 há como pano de fundo um golpe de estado em andamento.

As palavras de Bolsonaro são assustadoras, mas não menos do que um povo que viveu duas décadas sendo saqueado por verdadeiros ladrões, agora deitado na rede, assistindo um doido com sua equipe técnica errando e acertando, mas trabalhando como nunca, enquanto hienas famintas se articulam para ocuparem o seu lugar.
O Corona é um risco, mas a fome e a violência são velhas conhecidas ...e o caos uma promessa",1,,
