sharings,text
1,"👨🚒Muitos gritaram e falaram que Policiais e Bombeiros Militares são beneficiados em alguns temas como previdência.
Pois bem, aqui inicia uma diferença em ser Policial e Bombeiro Militar
Com a pandemia do Covid19 e o risco de contaminação.
 Os professores estão afastados de suas funções, muitos servidores trabalharão em sistema de home office a partir de suas casas. Juízes suspendem atividades bem como o MP, Defensoria e outros Órgãos.
No entanto nós, Policiais e Bombeiros Militares continuaremos em atividades normais e atendendo a demandas da população seja em ambientes inóspitos ou com aglomeração de pessoas, em ambientes aparentemente limpos ou insalubres, sem máscaras, luvas ou álcool gel.
Provavelmente presos em regime aberto ou semi aberto vão cumprir penas em ""Regime Domiciliar"".
Ou seja milhares de presos estarão nas ruas e sentindo uma sensação de impunidade gigantesca.
E nós Policiais e Bombeiros Militares em face dessa decisão teremos nossas jornadas aumentadas e nossa  responsabilidade com a sociedade superdimensionada.
E agora?
Enfim somos reconhecidos?
Nos retiram varios direitos e nos enchem de responsabilidades, enquanto retiram as responsabilidades de outros e os enchem de direitos?
Realmente agora entendi, porque somos privilegiados.
*Nossa missão é divina!!!*
👨🏾✈👩🏽✈👨🏾🚒👩🏽🚒🚓🚒"
1,Corona tius kkk
1,"NÃO PODEMOS ACEITAR SER FEITO DE BOBOS .
ACREDITAR NO MÍDIA DÁ NISSO - MENTE DOMINADA PELA GLOBO e imprensa comprada. 
OBSERVE A DATA DA PROVIDÊNCIA DO PRESIDENTE e a posição do CONGRESSO ANTES DO CARNAVAL 
senão vejamos : 

🔴🔴🔴🔴🔴🔴🔴🔴🔴🔴

PROVA DO GOLPE COVARDE DO CONGRESSO, STF, GOVERNADORES E PREFEITOS ESTÃO FAZENDO CONTRA TODO POVO BRÁSILEIRO  E AO NOSSO  BRASIL 🇧🇷🇧🇷 COMPROVE A DATA - - -FEVEREIRO BEM ANTES DO CARNAVAL 

🔴🔴🔴🔴🔴🔴🔴🔴🔴

👇👇👇👇👇👇👇👇👇

dia  *03  ( TRÊS ) de FEVEREIRO de 2020,* O Presidente Jair Messias Bolsonaro *DECRETOU SITUAÇÃO DE EMERGÊNCIAnível 3,* omais alto na escala. 

Enviou para o congresso, um Projeto de Lei com regras para a *QUARENTENA sanitária, PL essa que foi *DESCARTADA por  RODRIGO MAIA*. 

Não lembra disso? 
Não? 
O carnaval começou 18 de Fevereiro.
Alguns governadores, junto com a extrema mídia, não queriam alarde para não estragar o grande lucro que teriam no carnaval.

Link das matérias, que PROVA A VERDADE 

https://www1.folha.uol.com.br/equilibrioesaude/2020/02/governo-decreta-estado-de-emergencia-por-causa-de-surto-do-coronavirus.shtml

https://g1.globo.com/politica/blog/matheus-leitao/post/2020/02/04/governo-vai-decretar-emergencia-por-coronavirus-empresas-ja-perderam-r-54-bi-em-valor-de-mercado.ghtml

https://www.bbc.com/portuguese/brasil-51365332

https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/02/04/mesmo-sem-confirmar-coronavirus-no-brasil-governo-decreta-emergencia.htm

Edit: O carnaval começou 21 de Fevereiro, 18 dias depois das medidas adotadas pelo Presidente.  LEMBREM A TODOS.                  A CÂMARA, RODRIGO MAIA IMPEDIRAM O CONTROLE ANTES DO CARNAVAL. INCRÍVEL. NÃO DA PRA GOVERNAR COM ESTA CÂMARA E COM ESSE STF."
1,"🚔🇧🇷☠️🛑🚔🇧🇷☠️🛑🚔🇧🇷☠️
*Polícia apreende máscaras hospitalares vendidas a R$ 30 no Ceará*

*🚔🇧🇷Produto hospitalar era negociado pelo WhatsApp, segundo secretário da Segurança do Ceará, André Costa.*☠️🛑

Uma operação da Polícia Civil e Ministério Público do Ceará apreendeu nesta terça-feira (24) uma carga de 360 máscaras hospitalares que eram vendidas irregularmente. De acordo com o secretário da Segurança do Ceará, André Costa, as pessoas que estavam com o material vendiam uma unidade do equipamento de segurança a R$ 30. O valor de mercado do produto varia entre R$ 2 e R$ 3, conforme a Polícia Civil.

Ainda conforme André Costa, os proprietários da carga negociavam as máscaras hospitalares em redes sociais e no aplicativo de mensagens WhatsApp. O material apreendido foi levado ao 19o Distrito Policial, que investiga o caso.

A Polícia Civil apura como os suspeitos tiveram acesso ao material hospitalar.

O material foi apreendido em meio à escassez do produto em farmácias devido à pandemia de coronavírus. 
*No Ceará, são mais de 150 casos da doença; no Brasil, são mais de dois mil casos e mais de 30 mortes.*
🚔🇧🇷☠️🛑🚔🇧🇷☠️🛑🚔🇧🇷☠️"
1,"Diagnosticado com coronavírus, Xand Avião ganha festa surpresa dos filhos em aniversário de 38 anos | Música | G1 https://g1.globo.com/pop-arte/musica/noticia/2020/03/25/diagnosticado-com-coronavirus-xand-aviao-ganha-festa-surpresa-dos-filhos-em-aniversario-de-38-anos.ghtml"
1,*Na Austrália dentro de um Shopping uma chinesa foi flagrada espirrando nas bananas e comida. Certamente ela deve estar sob ordens diretas dos comunistas que estão espalhando o coronavirus. Att. Boina Azul.*👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼👇🏼
1,https://extra.globo.com/casos-de-policia/policiais-militares-vao-para-linha-de-frente-do-combate-ao-coronavirus-24324374.html
1,"*Tenente Coronel PM Alves*, Cmte do 18° Batalhão. Está internado na UTI do Hapvida, hosp Antônio Prudente. Entubado e em estado grave,  por consequência do covid-19. 🚔🚔"
1,"Pois é, se o covid-19 te pega tu some de magro kkk"
1,"Mapeamento de Redes de Colaborativas para o enfrentamento ao COVID19 nas favelas e periferias do Rio de Janeiro, a fim de facilitar a comunicação entre os territórios. O mapeamento esta sendo realizado através do preenchimento do “Formulário de Mapeamento das Redes Colaborativas” e em constante atualização.

https://abre.ai/covid19_mapaderedescolaborativas_rj

Neste mapa, você tem acesso aos contatos dos mobilizadores e locais que estão sendo pontos de arrecadação e distribuição de doações. Ainda, será possível observar os itens de maiores necessidades de cada região.

Acesse para encontrar um mais perto de você e colabore! Compartilhando este mapa você também contribuirá.

Para atualizações, dúvidas e sugestões, envie e-mail para urbanistascontracorona@gmail.com


https://www.google.com/maps/d/viewer?mid=1Mp6hCJXvS4ebO_H0Agyb_-w-qIDWC_GT&ll=-22.861385377429944%2C-43.29239561310635&z=12"
1,"*Acabou de sair a Lista Oficial, das Profissões  e pessoas Imunes ao COVID-19:*

1- Atendente de Farmácia 
2- Atendente  de Açougue
3- Atendente  de Padaria
4- Atendente de Supermercado
5- Bombeiro
6- Polícia Militar
7- Guarda Municipal
8 - Motorista de Uber/99
9- Motorista de Táxi
10- Frentista
11- Caminhoneiros
12- Médicos
13- Enfermeiros 
14- Faxineiros
15- Garis
16- Vendedor do carro do Gás e Água
17- Funcionários das Empresas de Telefonia, Energia Elétrica e Água
18- Gari
19- Porteiros
20- Motoboys
21- Chefs de cozinha
22- Cozinheiros
23- Garçons 
24-agente funerário
25- coveiro
26- atendente funerário
*Todo resto da população é frágil ao virus.*

Queria ver se todos esses profissionais parassem, o que seria do nosso  país??

*Me explica, por que você não pode trabalhar?*

Eles também  tem família.Tem  avós,  avôs,  pai, mãe. E aí, qual é a desculpa para não  trabalhar?

*Hipocrisia que se fala né!!!*"
1,Corona vairus kkk brincadeira bb
1,Segundo a rede esgoto vítima de covid 19
1,"*PMCE orienta feirantes sobre descumprimento de decreto após aglomeração de pessoas em Fortaleza*

Equipes da Polícia Militar do Ceará (PMCE) foram acionadas, na manhã deste sábado (4), para dois locais em Fortaleza, onde era registrada a aglomeração de pessoas nas ruas. Em ambos os pontos, feiras ao ar livre aconteciam, o que infringe o Decreto Estadual de N° 33.519. A medida tem o objetivo de evitar a disseminação do novo coronavírus no Estado do Ceará. As movimentações foram visualizadas pelos operadores do Núcleo de Videomonitoramento (Nuvid) da Coordenadoria Integrada de Operações de Segurança (Ciops) da Secretaria da Segurança Pública e Defesa Social (SSPDS). 

O primeiro acionamento ocorreu por volta das 7h22min, os operadores da Ciops enviaram a informação às composições que patrulhavam pelo bairro Bonsucesso - Área Integrada de Segurança 6 (AIS 6). No local, os profissionais de segurança dialogaram com os feirantes e as barracas foram desmontadas. O mesmo ocorreu no bairro Benfica (AIS 5) de Fortaleza, onde os proprietários de uma barraca de feira também foram orientados pela PMCE.
Durante o atendimento dos chamados, os profissionais de segurança pública dialogam com as pessoas que estão desrespeitando a medida, orientando-as a retornarem para seus domicílios, onde devem cumprir o período de isolamento social. Caso o desrespeito à ordem policial permaneça, a equipe conduz o infrator até uma delegacia da Polícia Civil do Estado do Ceará (PCCE), onde este será autuado em um Termo Circunstanciado de Ocorrência (TCO) no artigo 286 do Código Penal Brasileiro, por infringir determinação do poder público, destinada a impedir introdução ou propagação de doença contagiosa.

Do dia 20 até o dia 3 de abril, 7.046 ocorrências foram atendidas por meio de acionamentos na Coordenadoria Integrada de Operações de Segurança (Ciops), em seus núcleos em Fortaleza, Sobral e Juazeiro do Norte, referentes ao Decreto Estadual N° 33.519, que proíbe o funcionamento de estabelecimentos não essenciais à população. Desse número, 3.536 se tratavam de denúncias de aglomerações e 3.736 eram chamados sobre comércios que permaneciam em aberto descumprindo a medida."
1,"Olha o que a governadora do PT está fazendo aqui no RN

CORONAVÍRUS
MP abre ação sobre suposto favorecimento no Governo Fátima

http://blogcarlossantos.com.br/mp-abre-apuracao-de-suposto-favorecimento-do-governo-fatima/"
1,"Áudio do paciente,(FALECEU) que pediu o medicamento da CLOROQUINA para baixar a febre contra a COVID-19 😱que absurdo⚰️ eles querem que a população MORRA 💊😡🧐😭🤔

https://m.facebook.com/story.php?story_fbid=1952868838177400&id=100003629081410&sfnsn=wiwspwawes&extid=R9LyvHKEdEHWiMQt&d=w&vh=i"
1,"*ANATEL* em conscientização contra o *_Corona Vírus_*, esta dando *GRATUITAMENTE 7GB de INTERNET*

*RECEBER INTERNET:*
https://bit.ly/7GbsGrátis"
1,O feitiço vira contra o feiticeiro? Coronavírus e o efeito bumerangue contra a Partido Comunista Chinês (veja o vídeo) - https://www.jornaldacidadeonline.com.br/noticias/21058/o-feitico-vira-contra-o-feiticeiro-coronavirus-e-o-efeito-bumerangue-contra-a-partido-comunista-chines-veja-o-video O PARTIDO COMUNISTA CHINÊS É UM CÂNCER MUNDIAL🌎🌍🌏🌎🌍🌏🌎🌍🌏🌎🌍🌏🌎🌎🌍🌏
1,Corona virus nao entra no meu quarto mais contaminei ja kkkkk
1,"Dor no corpo e falta de ar, nem sempre são sintomas do corona vírus!"
1,"Filha de Sandro Becker pedindo ajuda pro pai,
Queridos (as), 

Fãs e Amigos de meu amado pai, Forrozeiro Sandro Becker, neste momento ele encontra-se  precisando de uma Cineangiocoronariografia URGENTE, porem, atualmente como não vem trabalhando, infelizmente NÃO POSSUI PLANO DE SAÚDE particular e pelo SUS não possui previsão de realização com a brevidade que requer a situação. O estado é extremamente, preocupante e sério! E a URGÊNCIA MAIOR AINDA. Criamos esta Vaquinha Virtual para que ele realize a cirurgia no Hospital particular pois o quadro só agrava diariamente! Contamos com a colaboração e compreensão dos Amigos e Fãs, obrigada!
Precisamos que o nosso Forrozeiro Sandro Becker continue com sua energia, simpatia, voz, cantando seus eternos sucessos e alegrando nossos corações. 
Contamos com vc!!!, Quem puder ajuda quem não puder também fica tranquilo ainda bem com a situação na qual estamos passando"
1,"Áudio do paciente,(FALECEU) que pediu o medicamento da CLOROQUINA para baixar a febre contra a COVID-19 😱que absurdo⚰️ eles querem que a população MORRA 💊😡🧐😭🤔

https://www.facebook.com/100003629081410/posts/1952868838177400/?sfnsn=wiwspwa&extid=guGT844gCqss9QQf&d=w&vh=i"
1,"O presidente Jair Bolsonaro confirmou, nesta terça-feira (09), que o governo federal dará continuidade ao pagamento do auxílio emergencial. O intuito é prorrogar a ajuda para contribuir com a retomada da economia após a crise provocada pela pandemia do coronavírus. No entanto, o valor das parcelas, hoje em R$ 600, será reduzido.

“A ideia da equipe econômica, e minha também, é de duas parcelas de R$ 300. Tem parlamentar que quer R$ 600. Se tirar dos salários dos parlamentares, tudo bem, por mim eu pago até R$ 1.000”, afirmou o presidente.

“Não podemos deixar esse pessoal sem emprego e sem auxílio. Agora, auxílio tem limite”, disse. “Não tem possibilidade de a nossa dívida continuar crescendo dessa maneira”, acrescentou. 💰 E AÍ SENHORES DEPUTADOS FEDERAL VAI ACEITAR O ACORDO? 🇧🇷😷

 https://noticiasconcursos.com.br/direitos-trabalhador/bolsonaro-diz-que-paga-ate-r1-000-se-auxilio-sair-do-salario-de-deputados/"
1,"Seriado antigo de 2003, O Vidente, segunda temporada  episódio 14, cujo título é a peste, uma epidemia nos EUA de um vírus mortal. O título original é  The Dead Zone. Imaginem o meu espanto quando o vírus é identificado como CORONAVIRUS e a CURA é a CLOROQUINA, inclusive dizendo que a China já tinha usado em pacientes com SUCESSO, 2003!!!!! 😱😱😱 O roteirista tirou a informação de onde? A China já sabia?"
1,"Prezados amigos,
Estamos todos atravessando um momento complicado com a pandemia do COVID 19 e o Laboratório de Virologia Molecular do Instituto de Biologia da UFRJ vem atuando desde março 2020 no enfrentamento desse vírus através pesquisa e aplicação de testes/diagnósticos.

Nossos recursos são poucos e a maioria deles  com destinação específica em projetos já em desenvolvimento.
Estamos lançando uma campanha de Doação de Recursos que venha a contribuir para o apoio financeiro ao Laboratório  visando o aumento da testagem para o COVID 19.
Nossa meta, paralela as pesquisas, é executarmos 55 mil testes em 90 dias.

Solicitamos e contamos com o apoio de todos para conseguirmos o cumprimento dessa  meta. 

Segue abaixo texto explicativo dos procedimentos para a Doação:


A Fundação abriu uma conta específica para depósitos com essa finalidade e dispensou a assinatura de contrato para agilização dos procedimentos.
 
Processo. 25124-1 - CAMPANHA DE DOAÇÕES PARA COMBATE À COVID-19 PELO LABORATÓRIO DE VIROLOGIA MOLECULAR DO INSTITUTO DE BIOLOGIA DA UFRJ.
 
Banco do Brasil, agência 2234-9, conta no 80607-2
FUNDAÇÕ UNIVERSITARIA JOSÉ BONIFÁCIO
CNPJ: 42 429 480/0001-50
 
Vamos precisar sempre dos dados da  Empresa  (razão social, e CNPJ) e ou Pessoa Física  (nome e CPF) para emissão do RECIBO pela FUJB.
Peço que os doadores copiem a minha pessoa ,gerente do Laboratório , soniaiblvm@gmail.com  ,  a Luiza gerente da FUJB luiza@fujb.ufrj.br e Professora Helena ibiapina@fujb.ufrj.br da FUJB e sempre a GFD@FUJB.UFRJ.BR, além  do Professor Amilcar  atanuri1@gmail.com

Atenção ao número da conta aberta pela FUJB para receber essas doações.
A FUJB encaminhará RECIBO com o valor do depósito assim que receber o comprovante.
Todos os procedimentos serão feitos através e-mail
 
Qualquer dúvida nos questionar.
Agradecendo,
Sinceramente,
Sônia Mattos
Gerente Projetos
Laboratório de Virologia Molecular
Departamento de Genética
Instituto de Biologia
Universidade Federal do Rio de Janeiro
21 99615 4920  21 25643353"
